SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,renewables,interconnector,demand_norm,renewables_norm,interconnector_norm,simulated_price,hour
21/01/2026,7,23771,26929,22655,3569,6606,0,22126,0,161,5405,1505,992,-467,-44,0,-15,-676,996,-681,-514,3569,1096,0.1893497218979606,0.1943856252646863,0.53156146179402,41.11119088209744,3.0
21/01/2026,8,23583,26659,22412,3473,6606,0,22126,0,164,5091,1505,992,-459,0,0,-18,-674,996,-673,-488,3473,1181,0.18289500789672458,0.1885776514005687,0.5369920776897521,40.918629220056886,3.5
21/01/2026,9,23347,26061,22103,3338,6606,0,22126,0,165,4703,1505,992,-241,-5,0,-188,-578,996,-519,-418,3338,1544,0.17479228181006662,0.1804101881541533,0.5601840020444672,40.37570558688872,4.0
21/01/2026,10,23509,26185,22166,3203,6606,0,22126,0,165,4230,1506,992,-232,-94,0,-194,-570,996,-512,-309,3203,1583,0.18035432259836573,0.17224272490773793,0.5626756963966266,40.797325109795636,4.5
21/01/2026,11,23925,26751,22543,3133,6606,0,22126,0,165,4072,1506,992,-240,-49,0,-389,-621,997,-605,-157,3133,1434,0.19463709400535603,0.16800774396515217,0.553156146179402,41.72467585468546,5.0
21/01/2026,12,24898,27563,23337,3063,6606,0,22126,0,166,3669,1507,990,-237,0,0,-397,-639,994,-604,-22,3063,1592,0.22804367232026368,0.1637727630225664,0.5632507027855865,43.191394933339,5.5
21/01/2026,13,27551,30034,25711,3044,6606,0,22126,0,164,3710,1477,896,95,69,44,-648,-785,849,-286,68,3044,1779,0.3191306736249399,0.16262326819529313,0.5751980577561973,47.85224182127404,6.0
21/01/2026,14,30018,32441,27943,3025,6606,0,22126,0,166,3420,1472,892,102,118,1,-657,-772,844,-228,163,3025,1935,0.40383162809860607,0.16147377336801985,0.5851648351648352,53.12999500458365,6.5
21/01/2026,15,32731,34215,30402,3043,6606,0,22126,0,103,2901,1502,968,232,8,0,-394,-387,988,732,159,3043,3808,0.49697864451005974,0.1625627684675419,0.7048300536672629,67.61570034198796,7.0
21/01/2026,16,34508,35799,31924,3061,6606,0,22126,0,13,2815,1505,973,240,0,0,-368,-310,997,813,29,3061,3879,0.5579894252557852,0.16365176356706396,0.7093662151801686,72.55283128518383,7.5
21/01/2026,17,35986,36668,33155,3152,6606,3,22126,0,14,2756,1503,991,384,0,0,399,67,997,1003,-68,3155,5276,0.6087344640527363,0.1693387379756791,0.7986199846664963,74.88093297519622,8.0
21/01/2026,18,36404,37130,33527,3243,6606,67,22126,0,16,2867,1504,992,397,0,0,448,143,997,1026,-110,3310,5397,0.6230859026299527,0.178716195777119,0.806350626118068,75.28280389163159,8.5
21/01/2026,19,38081,38759,35084,3432,6606,202,22126,0,12,2774,1502,992,999,0,0,963,516,997,1399,-66,3634,7302,0.6806633248643823,0.19831810756851595,0.928060311781242,76.67519805078676,9.0
21/01/2026,20,38241,39007,35195,3620,6606,380,22126,0,17,2934,1502,992,1031,0,0,987,592,997,1414,-149,4000,7366,0.6861566984824555,0.22046100792546433,0.9321492461027345,75.20180135168077,9.5
21/01/2026,21,38277,39049,35230,3784,6606,533,22126,0,14,3274,1502,992,1058,0,0,1016,966,997,1019,-158,4317,7392,0.687392707546522,0.2396394216226027,0.9338103756708408,73.659298443106,10.0
21/01/2026,22,38477,39271,35493,3948,6606,742,22126,0,15,3803,1502,992,1060,0,0,1016,1037,997,991,-179,4690,7416,0.6942594245691135,0.26220582007380966,0.9353437260414005,62.397546889165305,10.5
21/01/2026,23,38217,39043,35324,4154,6606,858,22126,0,16,3798,1503,992,1060,0,0,1017,1357,997,992,-210,5012,7708,0.6853326924397446,0.28168673240970415,0.9539994888832098,59.658519610548844,11.0
21/01/2026,24,37954,38740,35069,4360,6606,986,22126,0,16,3991,1502,992,1060,0,0,1016,1382,997,991,-170,5346,7770,0.6763029595550367,0.30189364147861336,0.9579606440071556,57.24703650544709,11.5
21/01/2026,25,38009,38991,35131,4528,6606,1014,22126,0,16,4066,1502,992,1060,-75,0,1017,1195,998,968,-291,5542,7366,0.6781913067362494,0.3137515881178535,0.9321492461027345,57.04109821425902,12.0
21/01/2026,26,37817,39025,35053,4696,6606,939,22126,0,16,4537,1502,992,1060,-170,0,1016,1143,997,972,-422,5635,7090,0.6715992583945616,0.3193780627987174,0.9145157168412983,56.43590035261292,12.5
21/01/2026,27,37965,39330,35287,4861,6606,821,22126,0,13,4907,1503,992,1059,-240,0,1017,770,997,1195,-512,5682,6781,0.6766806289912792,0.322221550003025,0.8947738308203425,57.04357636378566,13.0
21/01/2026,28,37472,38989,34895,5025,6606,677,22126,0,14,5021,1503,992,1053,-389,0,1017,695,997,1204,-514,5702,6558,0.6597541715305912,0.3234315445580495,0.8805264502938922,55.863466083427,13.5
21/01/2026,29,36675,38252,34183,4932,6606,555,22126,0,9,5179,1503,992,377,-436,-18,909,321,997,823,-514,5487,4954,0.6323903041955641,0.31042410309153606,0.7780475338614874,56.64167247704829,14.0
21/01/2026,30,36217,37855,33694,4839,6606,460,22126,0,8,4944,1503,992,319,-411,-122,896,256,997,808,-497,5299,4741,0.6166655222138295,0.29905015427430576,0.7644390493227703,56.45910659095015,14.5
21/01/2026,31,36403,37852,33971,4919,6606,221,22126,0,7,5142,1505,992,-97,-296,-49,279,25,998,1250,-400,5140,4207,0.6230515690448397,0.28943069756186096,0.7303220035778175,58.310874916725155,15.0
21/01/2026,32,37079,38787,34622,4999,6606,65,22126,0,6,5088,1505,992,-104,-354,-149,247,-5,998,1282,-490,5064,3922,0.6462610725811989,0.28483271825276785,0.7121134679274214,60.901019315869966,15.5
21/01/2026,33,37741,39697,35176,4954,6606,9,22126,0,6,4835,1504,993,-104,-426,-301,481,-5,998,1315,-514,4963,3941,0.6689899059259767,0.2787222457498941,0.7133273703041145,73.2699122532188,16.0
21/01/2026,34,38938,41063,36303,4909,6606,0,22126,0,6,4909,1504,992,-104,-450,-452,483,26,997,1320,-513,4909,3803,0.7100872073061869,0.27545526045132795,0.7045106056733964,77.38391411885041,16.5
21/01/2026,35,40109,42294,37173,4843,6606,0,22126,0,4,4601,1505,992,621,-450,-531,-86,400,998,1416,-514,4843,4351,0.7502918354734601,0.2714622784197471,0.7395221058011756,80.83402763281778,17.0
21/01/2026,36,40056,42273,37104,4776,6606,0,22126,0,6,4634,1504,992,742,-451,-531,-115,462,998,1422,-514,4776,4509,0.7484721554624734,0.267408796660415,0.7496166624073601,80.80960638145434,17.5
21/01/2026,37,39765,41868,36956,4700,6606,0,22126,0,7,4789,1504,992,714,-451,-531,7,669,998,1422,-514,4700,4810,0.7384810821946027,0.26281081735132195,0.7688474316381293,79.85370218584647,18.0
21/01/2026,38,39090,41192,36402,4623,6606,0,22126,0,6,4840,1504,992,712,-451,-531,13,712,998,1422,-514,4623,4857,0.7153059122433565,0.2581523383144776,0.7718502427804753,77.97002489404724,18.5
21/01/2026,39,38259,40360,35696,4635,6606,0,22126,0,5,4873,1504,992,833,-451,-531,379,931,998,1423,-514,4635,5564,0.6867747030144887,0.2588783350474923,0.8170201891132124,74.34995239005137,19.0
21/01/2026,40,37170,39268,34733,4646,6606,0,22126,0,2,4627,1503,992,837,-451,-531,392,953,998,1425,-514,4646,5604,0.6493854288264781,0.2595438320527558,0.8195757730641452,70.91617496469868,19.5
21/01/2026,41,35708,37813,33400,4585,6606,0,22126,0,7,4835,1504,992,620,-451,-531,-2,882,998,1426,-514,4585,4924,0.5991897273913342,0.25585334865993103,0.7761308458982877,67.84216385551329,20.0
21/01/2026,42,34614,36738,32420,4524,6606,0,22126,0,9,5095,1504,992,573,-451,-531,-19,844,998,1425,-514,4524,4821,0.5616287852777587,0.2521628652671063,0.7695502172246358,55.255410447486824,20.5
21/01/2026,43,32844,35477,30824,4426,6606,0,22126,0,0,5269,1505,992,-151,-451,-531,-386,471,998,1395,-514,4426,3328,0.5008583396278239,0.24623389194748624,0.6741630462560695,53.054072462958004,21.0
21/01/2026,44,31525,34192,29700,4327,6606,0,22126,0,5,5587,1505,984,-166,-451,-531,-400,396,986,1393,-514,4327,3202,0.455572340863833,0.24024441890011494,0.6661129568106312,50.47526876997003,21.5
21/01/2026,45,29207,32483,27540,4294,6606,0,22126,0,5,5599,1393,687,-579,-451,-531,-596,22,561,1420,-514,4294,1412,0.37598709057199753,0.23824792788432453,0.5517505750063889,47.99535890249646,22.0
21/01/2026,46,27784,31159,26217,4261,6606,0,22126,0,11,5607,1378,675,-611,-451,-531,-603,-55,546,1402,-513,4261,1237,0.327130398956259,0.2362514368685341,0.540569895221058,45.6818140927817,22.5
21/01/2026,47,25972,30472,24491,4195,6606,0,22126,0,663,5644,1491,972,-971,-451,-531,-337,-433,969,668,-514,4195,863,0.26491794273158004,0.23225845483695323,0.5166751852798365,43.35945888753023,23.0
21/01/2026,48,24899,29683,23456,4129,6606,0,22126,0,907,5487,1506,992,-974,-451,-531,-327,-480,997,619,-514,4129,837,0.22807800590537664,0.22826547280537238,0.5150140557117301,41.974874937819294,23.5
22/01/2026,1,25283,30078,23864,4015,6606,0,22126,0,759,5686,1506,992,-1074,-391,-531,-439,-487,996,760,-514,4015,818,0.24126210258875233,0.2213685038417327,0.513800153335037,42.757171237863815,0.0
22/01/2026,2,25703,30174,24285,3901,6606,0,22126,0,485,5623,1506,992,-1077,-356,-531,-443,-465,997,776,-514,3901,885,0.2556822083361945,0.21447153487809306,0.5180807564528495,43.533426334460216,0.5
22/01/2026,3,25468,30110,24124,3828,6606,0,22126,0,921,5674,1506,992,-1075,-356,-531,-462,-183,997,996,-514,3828,1370,0.24761381583464945,0.2100550547522536,0.5490672118579095,42.706196385702846,1.0
22/01/2026,4,24865,29503,23559,3755,6606,0,22126,0,950,5803,1507,992,-1074,-356,-531,-462,-151,997,1005,-514,3755,1413,0.2269106640115361,0.2056385746264142,0.5518144646051623,41.89813013677429,1.5
22/01/2026,5,24528,28602,23306,3720,6606,0,22126,0,685,5834,1506,992,-970,-356,-531,-242,-177,998,762,-513,3720,1469,0.21534024582846942,0.2035210841551213,0.5553922821364682,41.40851322071542,2.0
22/01/2026,6,24135,28177,22933,3684,6606,0,22126,0,629,5794,1506,992,-966,-356,-531,-235,-211,998,752,-514,3684,1435,0.20184714687907712,0.2013430939560772,0.5532200357781754,40.96920758507821,2.5
22/01/2026,7,23702,28571,22537,3613,6606,0,22126,0,777,5812,1507,992,-902,-356,-531,-598,-591,997,1019,-514,3613,1023,0.18698070452516652,0.19704761328574022,0.5268975210835676,41.02984936076311,3.0
22/01/2026,8,23180,28283,22060,3542,6606,0,22126,0,939,5551,1507,992,-900,-356,-531,-613,-650,997,1038,-514,3542,970,0.1690585730962027,0.19275213261540322,0.5235113723485817,40.50955149841438,3.5
22/01/2026,9,23091,28553,22047,3496,6606,0,22126,0,884,5767,1507,992,-926,-356,-531,-854,-798,996,995,-513,3496,512,0.1660028840211495,0.18996914513884688,0.49424993611040124,41.056042284472554,4.0
22/01/2026,10,22910,28394,21836,3449,6606,0,22126,0,928,5643,1507,985,-927,-356,-504,-863,-793,988,992,-513,3449,516,0.1597885051157042,0.1871256579345393,0.4945054945054945,40.8876605764821,4.5
22/01/2026,11,23542,27847,22420,3457,6606,0,22126,0,145,5661,1128,717,-863,-356,-377,-955,-495,711,1040,-514,3457,36,0.18148733090709332,0.1876096557565491,0.46383848709430103,42.354433821701235,5.0
22/01/2026,12,24262,28377,23029,3464,6606,0,22126,0,13,5577,1077,693,-861,-356,-385,-959,-428,686,1047,-513,3464,1,0.2062075121884227,0.18803315385080768,0.46160235113723486,43.39507728732703,5.5
22/01/2026,13,26766,30094,25275,3466,6606,0,22126,0,9,5466,751,504,-710,-304,-265,-959,-52,451,1107,-429,3466,94,0.2921788093112683,0.18815415330631013,0.4675440838231536,47.34091384021534,6.0
22/01/2026,14,28772,32044,27083,3468,6606,0,22126,0,8,5408,707,499,-704,-295,-339,-959,26,444,1113,-367,3468,125,0.361051981047861,0.18827515276181256,0.4695246613851265,51.194441374912735,6.5
22/01/2026,15,31832,35085,29900,3443,6606,0,22126,0,8,5016,1102,785,-442,-429,-486,-797,400,711,1168,-491,3443,1521,0.46611275149351095,0.18676265956803195,0.5587145412726808,66.54952787877227,7.0
22/01/2026,16,33586,36885,31610,3418,6606,0,22126,0,12,5072,1155,802,-417,-450,-531,-775,475,729,1166,-514,3418,1640,0.5263338597816384,0.18525016637425132,0.5663174035267059,71.14978648400935,7.5
22/01/2026,17,34757,37480,32552,3414,6606,7,22126,0,17,4894,1239,737,-597,-450,-531,-14,849,765,939,-514,3421,2423,0.5665384879489116,0.18543166555750498,0.6163429593662152,73.48627496830353,8.0
22/01/2026,18,35337,38023,33039,3409,6606,112,22126,0,16,4834,1263,739,-564,-450,-531,54,925,773,927,-525,3521,2611,0.586451967314427,0.1914816383326275,0.6283542039355993,74.50663911044572,8.5
22/01/2026,19,36907,39015,34527,3410,6606,260,22126,0,13,4584,1475,951,826,-450,-531,936,1299,980,1073,-514,3670,6045,0.6403556959417702,0.20049609776756006,0.8477510861231792,74.25291114853908,9.0
22/01/2026,20,37084,39193,34572,3410,6606,544,22126,0,13,4001,1503,966,1056,-451,-531,994,1348,994,1089,-514,3954,6454,0.6464327405067637,0.21767802044890797,0.8738819320214669,72.87916696468739,9.5
22/01/2026,21,36744,38853,34278,3474,6606,778,22126,0,13,4065,1503,990,1053,-451,-531,873,1391,997,1282,-514,4252,6593,0.6347593215683581,0.23570693931877307,0.8827625862509584,70.2184811848961,10.0
22/01/2026,22,37053,39162,34530,3537,6606,963,22126,0,13,3963,1503,992,1053,-451,-531,869,1397,998,1292,-514,4500,6608,0.6453683993682621,0.2507108718010769,0.8837209302325582,59.96426505997362,10.5
22/01/2026,23,37404,39512,34865,3597,6606,1053,22126,0,13,3846,1502,992,1048,-451,-531,1012,1397,997,1143,-513,4650,6596,0.6574194877429101,0.2597858309637607,0.8829542550472783,60.33087098007152,11.0
22/01/2026,24,37241,39351,34639,3656,6606,1030,22126,0,15,3665,1503,992,1048,-450,-531,1017,1397,998,1133,-514,4686,6593,0.651823113369498,0.26196382116280476,0.8827625862509584,59.67817423807085,11.5
22/01/2026,25,37624,39734,35041,3680,6606,1151,22126,0,15,4055,1502,992,1048,-450,-531,983,1397,997,1264,-514,4831,6688,0.6649728764677607,0.2707362816867324,0.8888320981344238,60.02553420529242,12.0
22/01/2026,26,37534,39644,34930,3704,6606,1098,22126,0,15,4275,1503,992,1049,-450,-531,982,1389,997,1270,-514,4802,6687,0.6618828538075946,0.2689817895819469,0.8887682085356504,59.89277107031116,12.5
22/01/2026,27,37428,39642,34942,3670,6606,886,22126,0,120,4331,1503,992,1045,-450,-531,1013,1296,998,1134,-513,4556,6487,0.6582434937856211,0.2540988565551455,0.8759902887809865,60.98694154727991,13.0
22/01/2026,28,37448,39605,34949,3636,6606,698,22126,0,62,4407,1503,992,1045,-450,-531,979,1255,998,1128,-514,4334,6405,0.6589301654878802,0.24066791699437354,0.8707513416815742,62.21874078694316,13.5
22/01/2026,29,37092,39240,34667,3669,6606,653,22126,0,9,4652,1504,992,891,-450,-531,-44,881,998,1311,-514,4322,5038,0.6467074091876673,0.23994192026135883,0.7834142601584462,62.92924333538455,14.0
22/01/2026,30,36891,39118,34520,3702,6606,586,22126,0,13,4730,1504,992,871,-450,-531,-119,806,998,1321,-514,4288,4878,0.6398063585799629,0.23788492951781717,0.7731919243547151,62.684318078931156,14.5
22/01/2026,31,36960,39357,34546,3755,6606,340,22126,0,9,4941,1504,992,185,-450,-531,-293,433,998,1193,-514,4095,3517,0.642175375952757,0.22620848206183072,0.6862381804242269,65.55770437656672,15.0
22/01/2026,32,38008,40409,35511,3808,6606,149,22126,0,7,5117,1504,992,150,-450,-531,-299,395,997,1186,-514,3957,3430,0.6781569731511364,0.21785951963216166,0.6806797853309481,69.6893223734248,15.5
22/01/2026,33,38721,41199,36106,3836,6606,15,22126,0,6,5073,1326,992,103,-450,-531,-377,487,971,1232,-514,3851,3239,0.7026368193366751,0.2114465484905318,0.6684768719652441,82.86861180988062,16.0
22/01/2026,34,39559,42038,36884,3863,6606,0,22126,0,5,5028,1296,974,122,-450,-531,-379,527,934,1240,-514,3863,3219,0.7314083636613335,0.2121725452235465,0.6671990799897777,85.7235266988769,16.5
22/01/2026,35,40378,42578,37603,3902,6606,0,22126,0,8,5050,320,340,948,-450,-531,-35,901,-62,1410,-514,3902,2327,0.7595275698688457,0.21453203460584427,0.6102095578839765,89.5621586062953,17.0
22/01/2026,36,40195,42436,37516,3940,6606,0,22126,0,8,5200,181,295,1002,-450,-531,-11,977,-127,1423,-514,3940,2245,0.7532445237931745,0.21683102426039083,0.6049706107845643,88.78980455708444,17.5
22/01/2026,37,40008,42112,37422,3946,6606,0,22126,0,9,5307,157,254,1017,-450,-531,628,1351,45,1426,-514,3946,3383,0.7468241433770514,0.2171940226268982,0.6776769741886021,86.63408946085238,18.0
22/01/2026,38,39268,41372,36747,3952,6606,0,22126,0,9,5227,155,256,1018,-450,-531,654,1397,66,1425,-514,3952,3476,0.7214172903934629,0.21755702099340554,0.6836187068745209,83.89011711323982,18.5
22/01/2026,39,38349,40454,35940,3922,6606,0,22126,0,10,5223,592,415,950,-450,-531,68,1397,401,1406,-514,3922,3734,0.689864725674655,0.21574202916086876,0.7001022233580373,80.60782356596962,19.0
22/01/2026,40,37334,39438,34973,3891,6606,0,22126,0,9,5207,651,429,939,-450,-531,39,1397,429,1404,-514,3891,3793,0.6550161367850031,0.2138665376005808,0.7038717096856631,77.38399328130403,19.5
22/01/2026,41,36454,38557,34188,3875,6606,0,22126,0,9,5141,840,520,320,-450,-531,193,1397,625,1421,-513,3875,3822,0.6248025818856004,0.2128985419565612,0.7057245080500895,74.6705531423172,20.0
22/01/2026,42,34706,36810,32504,3858,6606,0,22126,0,9,4979,865,522,280,-450,-531,198,1397,632,1422,-514,3858,3821,0.5647874751081507,0.21187004658479036,0.7056606184513161,59.59522791908848,20.5
22/01/2026,43,33139,35574,31119,3878,6606,0,22126,0,7,5086,972,362,-333,-450,-531,43,1397,436,1425,-514,3878,2807,0.5109867472361463,0.21308004113981488,0.6408765652951699,56.55444168157797,21.0
22/01/2026,44,31587,34056,29739,3898,6606,0,22126,0,7,4967,986,350,-367,-450,-531,37,1367,418,1426,-514,3898,2722,0.4577010231408364,0.21429003569483937,0.6354459493994378,52.72535539536565,21.5
22/01/2026,45,29633,32024,27888,3894,6606,0,22126,0,7,5150,566,327,-106,-450,-531,-183,993,244,1426,-514,3894,1772,0.39061319783011744,0.21404803678383447,0.574750830564784,49.578585564111975,22.0
22/01/2026,46,28308,30706,26727,3890,6606,0,22126,0,8,5294,510,324,-104,-450,-531,-191,918,234,1420,-514,3890,1616,0.34512119755544873,0.21380603787282956,0.5647840531561462,47.129605972658446,22.5
22/01/2026,47,26860,29183,25312,3917,6606,0,22126,0,8,5346,310,279,-107,-404,-511,-179,544,296,1223,-514,3917,937,0.29540616631188626,0.21543953052211265,0.5214030155890621,45.308680195402886,23.0
22/01/2026,48,25700,27962,24232,3944,6606,0,22126,0,116,5432,288,290,-108,-304,-441,-179,468,315,1209,-514,3944,1024,0.2555792075808556,0.21707302317139573,0.5269614106823409,43.26071296871205,23.5
23/01/2026,1,26049,29240,24574,3932,6606,0,22126,0,258,5320,1194,781,-720,-301,-409,-389,96,825,1248,-514,3932,1811,0.2675616287852778,0.21634702643838102,0.5772425249169435,42.82457998953385,0.0
23/01/2026,2,26493,29809,25068,3919,6606,0,22126,0,408,5496,1288,818,-800,-301,-296,-397,46,861,1252,-514,3919,1957,0.2828057405754309,0.2155605299776151,0.5865704063378482,43.3853206978325,0.5
23/01/2026,3,26136,29332,24780,3894,6606,0,22126,0,541,5580,1003,952,-642,-301,-390,-209,2,988,1252,-513,3894,2142,0.2705486506901051,0.21404803678383447,0.5983899821109123,42.62424444417805,1.0
23/01/2026,4,25536,28949,24191,3868,6606,0,22126,0,789,5789,1036,963,-636,-301,-366,-202,-5,996,1254,-514,3868,2225,0.24994849962233057,0.21247504386230262,0.6036928188090979,41.63408788603811,1.5
23/01/2026,5,25173,28714,23906,3854,6606,0,22126,0,971,5721,1505,990,-602,-301,-491,-57,-5,998,1327,-514,3854,2850,0.237485408226327,0.21162804767378546,0.6436238180424227,40.3182147236757,2.0
23/01/2026,6,24626,28160,23425,3840,6606,0,22126,0,965,5541,1506,992,-600,-301,-491,-52,-11,997,1334,-514,3840,2860,0.21870493716953923,0.21078105148526832,0.6442627140301559,39.54327893948065,2.5
23/01/2026,7,24303,27717,23175,3818,6606,0,22126,0,961,5647,1505,992,-552,-301,-394,11,-92,998,1414,-514,3818,3067,0.20761518917805397,0.20945005747474135,0.657487860976233,38.87134862335526,3.0
23/01/2026,8,23685,27220,22575,3796,6606,0,22126,0,962,5678,1506,992,-552,-301,-494,13,-112,997,1422,-514,3796,2957,0.18639703357824625,0.2081190634642144,0.6504600051111679,38.20310933698006,3.5
23/01/2026,9,23434,27782,22287,3754,6606,0,22126,0,899,5797,1506,992,-909,-301,-505,-379,-241,998,1423,-514,3754,2070,0.17777930371489392,0.20557807489866295,0.5937899309992333,39.0680312816512,4.0
23/01/2026,10,23305,27631,22077,3711,6606,0,22126,0,862,5828,1506,984,-924,-301,-484,-401,-240,984,1423,-514,3711,2033,0.1733502712353224,0.20297658660536028,0.5914260158446205,39.01619293435968,4.5
23/01/2026,11,23488,27549,22259,3772,6606,0,22126,0,398,5813,1050,674,-927,-301,-337,-954,-30,495,1423,-514,3772,579,0.1796333173109936,0.20666706999818502,0.49853053922821366,41.01470980792992,5.0
23/01/2026,12,24216,27794,22952,3833,6606,0,22126,0,87,5596,988,648,-926,-301,-192,-980,-2,465,1423,-490,3833,633,0.20462816727322666,0.21035755339100973,0.5019805775619729,41.83478853795931,5.5
