SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
25/01/2026,24,32648,33970,30324,3146,6606,1578,22126,0,16,4967,1336,963,1056,-357,0,142,749,843,1042,-349
25/01/2026,25,33335,34782,30949,3002,6606,1533,22126,0,16,5069,1481,990,1021,-449,-15,144,717,986,1061,-367
25/01/2026,26,33794,35341,31359,2857,6606,1469,22126,0,16,5128,1501,992,1019,-451,-111,150,696,996,1061,-369
25/01/2026,27,34476,36078,32033,2746,6606,1453,22126,0,16,5066,1500,992,1031,-451,-176,693,473,996,957,-359
25/01/2026,28,34649,36281,32071,2634,6606,1133,22126,0,19,4832,1500,992,1020,-451,-138,711,416,996,931,-424
25/01/2026,29,34281,35925,31676,2562,6606,855,22126,0,13,4776,1502,992,254,-451,-176,110,42,997,240,-404
25/01/2026,30,34825,36586,32251,2489,6606,597,22126,0,16,4714,1504,992,200,-451,-184,80,-31,998,185,-479
25/01/2026,31,35501,37760,32816,2436,6606,366,22126,0,16,4725,1505,992,122,-451,-291,118,-367,998,-66,-468
25/01/2026,32,36379,38829,33596,2383,6606,196,22126,0,16,4559,1505,992,119,-451,-442,120,-395,998,-81,-465
25/01/2026,33,37544,39805,34608,2293,6606,47,22126,0,14,4215,1504,992,151,-451,-530,227,-220,998,-3,-443
25/01/2026,34,38398,40672,35336,2202,6606,0,22126,0,13,4053,1504,990,152,-451,-530,231,-168,995,14,-512
25/01/2026,35,39605,41617,36405,2118,6606,0,22126,0,7,4194,1493,942,103,-450,-468,167,208,900,501,-487
25/01/2026,36,39465,41492,36251,2034,6606,0,22126,0,5,4192,1491,933,103,-451,-519,164,260,890,543,-452
25/01/2026,37,38911,40932,35768,1991,6606,0,22126,0,8,4283,1178,722,435,-450,-527,378,319,733,871,-436
25/01/2026,38,38102,40105,35044,1947,6606,0,22126,0,8,4099,1136,705,472,-451,-498,386,340,722,893,-446
25/01/2026,39,37208,39246,34279,1896,6606,0,22126,0,10,4116,1133,618,320,-451,-529,163,506,671,887,-448
25/01/2026,40,36296,38349,33491,1844,6606,0,22126,0,12,4192,1133,611,315,-451,-521,155,521,673,880,-469
25/01/2026,41,35261,37160,32583,1783,6606,0,22126,0,12,4261,1131,567,188,-451,-399,130,452,835,630,-437
25/01/2026,42,34108,35747,31472,1722,6606,0,22126,0,13,3919,1129,559,183,-412,-248,129,419,837,608,-366
25/01/2026,43,32867,34306,30342,1655,6606,0,22126,0,10,3942,639,382,285,-408,-96,60,125,548,444,-325
25/01/2026,44,31251,32344,28865,1588,6606,0,22126,0,12,3933,571,369,283,-264,-1,58,83,529,435,-216
25/01/2026,45,29763,30650,27510,1519,6606,0,22126,0,12,4099,621,333,-97,-113,0,2,5,554,541,-65
25/01/2026,46,28494,29215,26374,1449,6606,0,22126,0,12,4190,628,338,-104,-5,0,0,26,555,543,68
25/01/2026,47,27501,28522,25394,1377,6606,0,22126,0,11,3965,1061,613,-341,-55,0,-14,400,524,321,84
25/01/2026,48,26694,27772,24596,1304,6606,0,22126,0,21,4077,1120,633,-362,-16,0,-15,459,526,304,-64
26/01/2026,1,26989,28251,24905,1297,6606,0,22126,0,256,4071,1198,704,-213,-60,0,-90,617,668,493,-43
26/01/2026,2,27598,28767,25506,1290,6606,0,22126,0,276,4113,1208,708,-200,38,0,-93,630,678,509,68
26/01/2026,3,27299,28393,25227,1312,6606,0,22126,0,279,4063,1273,698,-106,33,0,-109,543,706,610,189
26/01/2026,4,26605,27702,24602,1334,6606,0,22126,0,283,4086,1283,699,-104,0,0,-110,526,708,614,200
26/01/2026,5,26256,27723,24296,1297,6606,0,22126,0,535,4192,1452,770,-104,0,0,-228,455,718,508,198
26/01/2026,6,25776,27253,23870,1260,6606,0,22126,0,541,4142,1475,772,-104,26,0,-232,416,719,506,200
26/01/2026,7,25650,26901,23803,1265,6606,0,22126,0,539,4362,1428,665,95,27,0,-112,42,659,738,200
26/01/2026,8,25203,26468,23346,1269,6606,0,22126,0,538,4243,1420,655,102,159,0,-108,-19,654,749,200
26/01/2026,9,24682,26521,22856,1241,6606,0,22126,0,537,4360,1079,553,-166,200,44,-342,-194,609,532,200
26/01/2026,10,24696,26628,22745,1213,6606,0,22126,0,542,4430,1025,530,-192,200,177,-352,-246,592,525,200
26/01/2026,11,24959,27974,22985,1219,6606,0,22126,0,106,4285,80,-63,-905,200,203,-715,-626,100,907,200
26/01/2026,12,26101,29145,24043,1225,6606,0,22126,0,19,4254,-48,-106,-837,200,202,-730,-704,57,930,200
26/01/2026,13,28687,32948,26460,1262,6606,0,22126,0,20,4270,-1026,-218,474,200,202,-985,-1094,-318,699,200
26/01/2026,14,31332,35836,28878,1298,6606,0,22126,0,23,4256,-1166,-232,547,200,203,-985,-1156,-342,681,200
26/01/2026,15,33861,38168,31154,1342,6606,0,22126,0,17,4123,-1193,-424,682,200,202,-355,-1330,-388,619,200
26/01/2026,16,35751,40003,32945,1385,6606,0,22126,0,10,4269,-1194,-426,679,200,203,-319,-1321,-382,622,200
26/01/2026,17,37429,39664,34423,1404,6606,6,22126,0,13,4000,-348,-39,447,200,203,-246,-929,-60,929,200
26/01/2026,18,38528,40502,35438,1423,6606,89,22126,0,12,4219,-228,2,429,200,202,-245,-865,-24,950,200
26/01/2026,19,40045,42284,36927,1481,6606,283,22126,0,13,4092,648,506,-336,200,203,-624,-666,512,944,200
26/01/2026,20,40544,42820,37398,1538,6606,507,22126,0,12,3858,793,544,-379,200,202,-640,-645,549,936,201
26/01/2026,21,39904,43098,36778,1696,6606,843,22126,0,15,3817,1199,674,-887,200,203,-993,-699,641,676,200
26/01/2026,22,39596,42855,36556,1853,6606,1067,22126,0,14,4020,1253,688,-911,200,203,-1007,-727,655,656,200
26/01/2026,23,39510,42734,36625,2010,6606,1239,22126,0,18,4184,1329,845,-597,200,161,-1021,-988,934,576,200
26/01/2026,24,39407,42677,36502,2167,6606,1409,22126,0,15,4276,1339,857,-585,200,24,-1021,-1049,953,580,200
26/01/2026,25,40157,44189,37141,2290,6606,1385,22126,0,9,4190,1491,905,-996,199,0,-1021,-1406,997,967,200
26/01/2026,26,39899,44001,36893,2412,6606,1423,22126,0,13,4328,1512,910,-1016,115,0,-1022,-1451,999,990,167
26/01/2026,27,39967,44129,37077,2475,6606,1446,22126,0,13,4231,1512,940,-1077,5,0,-1021,-1451,980,831,34
26/01/2026,28,39660,43963,36752,2538,6606,1221,22126,0,19,3939,1511,941,-1080,-55,0,-1021,-1452,979,801,-67
26/01/2026,29,39303,43741,36528,2653,6606,894,22126,0,19,4128,1429,905,-1066,-28,0,-1022,-1452,972,121,-218
26/01/2026,30,39112,43784,36321,2767,6606,601,22126,0,12,4030,1417,904,-1065,-148,0,-1022,-1453,972,56,-367
26/01/2026,31,39024,44632,36264,2771,6606,361,22126,0,54,4161,1471,933,-1064,-268,-66,-1021,-1452,972,-587,-496
26/01/2026,32,39588,45432,36795,2774,6606,143,22126,0,6,4372,1478,932,-1062,-346,-216,-1021,-1453,967,-626,-514
26/01/2026,33,40400,46211,37493,2795,6606,12,22126,0,5,4464,1373,829,-1061,-448,-367,-911,-1453,799,-452,-514
26/01/2026,34,41475,47390,38408,2815,6606,0,22126,0,2,4624,1358,808,-1061,-451,-505,-899,-1453,773,-430,-514
26/01/2026,35,41981,46866,38788,2865,6606,0,22126,0,3,4794,802,317,-970,-451,-531,-284,-1453,231,-79,-514
26/01/2026,36,41820,46657,38773,2915,6606,0,22126,0,0,5173,727,280,-967,-451,-531,-253,-1453,201,-68,-514
26/01/2026,37,41386,46705,38406,3039,6606,0,22126,0,3,5357,716,198,-1058,-451,-531,-181,-1453,364,-528,-514
26/01/2026,38,40834,46208,37810,3162,6606,0,22126,0,2,5242,716,199,-1060,-451,-531,-195,-1453,382,-568,-514
26/01/2026,39,39811,46253,36968,3344,6606,0,22126,0,3,5061,1040,429,-1041,-451,-531,-975,-1451,662,-876,-514
26/01/2026,40,39087,45603,36344,3526,6606,0,22126,0,5,4771,1085,455,-1040,-451,-531,-1022,-1451,685,-902,-514
26/01/2026,41,37907,44449,35300,3665,6606,0,22126,0,14,4700,1369,830,-1059,-451,-531,-841,-1453,864,-1079,-514
26/01/2026,42,35665,42159,33226,3804,6606,0,22126,0,12,5048,1407,850,-1061,-451,-531,-834,-1421,874,-1080,-504
26/01/2026,43,34399,39839,32151,3871,6606,0,22126,0,12,5256,1256,636,-1008,-433,-511,-861,-1027,824,-604,-384
26/01/2026,44,31984,36938,29818,3938,6606,0,22126,0,12,5292,1235,621,-1006,-307,-377,-862,-980,816,-577,-233
26/01/2026,45,29792,34355,27817,4049,6606,0,22126,0,12,5446,1129,601,-888,-210,-225,-719,-996,647,-783,-130
26/01/2026,46,27762,32069,25901,4160,6606,0,22126,0,96,5366,1116,610,-883,-63,-73,-715,-993,646,-804,-80
26/01/2026,47,26158,31434,24304,4286,6606,0,22126,0,372,5334,1461,967,-1067,-66,-50,-1010,-924,977,-1073,-114
26/01/2026,48,25205,30689,23428,4411,6606,0,22126,0,657,5401,1509,992,-1074,-33,-9,-1022,-918,998,-1089,-82
27/01/2026,1,25563,30878,23801,4533,6606,0,22126,0,985,5563,1509,992,-941,115,0,-848,-944,998,-997,0
27/01/2026,2,26091,31417,24398,4654,6606,0,22126,0,981,5608,1509,992,-937,195,57,-842,-978,998,-988,67
27/01/2026,3,25349,31290,23755,4783,6606,0,22126,0,1201,5818,1509,992,-1020,195,11,-845,-1373,998,-902,189
27/01/2026,4,24950,30943,23437,4912,6606,0,22126,0,1199,5940,1509,992,-1024,195,0,-845,-1425,998,-900,200
27/01/2026,5,24313,30444,22929,5035,6606,0,22126,0,1108,6138,1509,992,-1037,195,0,-856,-1449,997,-1081,200
27/01/2026,6,23714,29941,22363,5158,6606,0,22126,0,1188,6081,1509,992,-1038,195,0,-856,-1452,997,-1093,200
27/01/2026,7,23123,29543,21839,5263,6606,0,22126,0,1183,6164,1509,992,-1076,195,0,-1016,-1452,998,-1093,200
27/01/2026,8,22896,29049,21692,5367,6606,0,22126,0,909,6076,1509,992,-1077,195,0,-1021,-1453,998,-1093,200
27/01/2026,9,22738,29064,21560,5449,6606,0,22126,0,1083,5985,1509,992,-1077,195,0,-1022,-1453,998,-1091,200
27/01/2026,10,22984,29398,21733,5531,6606,0,22126,0,1172,5736,1509,990,-1077,195,0,-1022,-1453,994,-1090,200
27/01/2026,11,23274,29677,22039,5578,6606,0,22126,0,1161,5732,1509,901,-1077,195,0,-1022,-1453,858,-1090,200
27/01/2026,12,23831,30056,22535,5624,6606,0,22126,0,983,5682,1509,889,-1077,195,0,-1022,-1453,853,-1090,200
27/01/2026,13,26235,31679,24790,5631,6606,0,22126,0,279,5619,1506,661,-1003,195,0,-1022,-1453,942,-1087,200
27/01/2026,14,29016,34409,27338,5638,6606,0,22126,0,235,5622,1504,650,-999,197,54,-1022,-1453,949,-1084,200
27/01/2026,15,32332,37345,30304,5617,6606,0,22126,0,28,5571,1150,790,-915,151,4,-1022,-1453,981,-995,169
27/01/2026,16,33949,38923,31712,5596,6606,0,22126,0,6,5815,1099,803,-908,21,0,-1022,-1453,983,-985,35
27/01/2026,17,35451,39739,33050,5571,6606,0,22126,0,10,5608,1370,953,-437,0,0,-883,-1453,997,-837,-68
27/01/2026,18,35951,40322,33614,5545,6606,47,22126,0,13,5548,1408,964,-413,0,0,-878,-1453,998,-820,-194
27/01/2026,19,37380,41102,35090,5630,6606,185,22126,0,9,5993,1407,990,-152,0,0,-637,-1453,998,-553,-318
27/01/2026,20,37912,41623,35577,5714,6606,341,22126,0,10,5947,1408,992,-133,0,0,-626,-1445,998,-522,-375
27/01/2026,21,38049,40825,35603,5712,6606,687,22126,0,25,5647,1495,992,139,0,0,-266,-1352,999,-36,-497
27/01/2026,22,38072,40795,35519,5709,6606,1067,22126,0,40,5624,1507,991,155,0,0,-252,-1334,998,0,-497
27/01/2026,23,38417,40999,35769,5676,6606,1305,22126,0,39,4933,1418,944,637,-18,0,-213,-1252,999,96,-460
27/01/2026,24,37967,40546,35262,5643,6606,1333,22126,0,55,4816,1406,937,661,0,0,-212,-1210,999,107,-502
27/01/2026,25,38243,40272,35464,5599,6606,1419,22126,0,30,4830,1186,784,923,0,0,-42,-820,999,187,-537
27/01/2026,26,38272,40214,35520,5554,6606,1422,22126,0,5,4984,1156,774,933,0,0,-35,-789,996,184,-513
27/01/2026,27,38235,40487,35436,5471,6606,1413,22126,0,5,4960,1166,772,1022,0,0,337,-1007,896,-138,-502
27/01/2026,28,37556,39806,34750,5388,6606,1387,22126,0,14,4968,1167,772,1026,0,0,339,-1061,888,-156,-419
27/01/2026,29,37398,40123,34588,5293,6606,1618,22126,0,8,4974,1186,770,1017,0,0,-371,-1399,829,-8,-339
27/01/2026,30,36906,39690,34139,5197,6606,1551,22126,0,17,5127,1188,767,1017,0,0,-411,-1442,827,5,-314
27/01/2026,31,36702,39905,33903,5113,6606,1327,22126,0,6,5135,1060,651,976,0,0,-725,-1451,878,190,-421
27/01/2026,32,37485,40560,34695,5028,6606,796,22126,0,5,5283,1043,651,970,0,0,-737,-1446,884,203,-287
27/01/2026,33,38453,41451,35598,5013,6606,262,22126,0,5,5302,1426,944,392,0,0,-862,-1364,991,237,-167
27/01/2026,34,39600,42627,36734,4998,6606,3,22126,0,5,5602,1477,948,365,0,0,-864,-1323,986,249,-235
27/01/2026,35,40787,42909,37846,4961,6606,0,22126,0,8,5579,1305,390,831,0,0,-435,-930,539,588,-149
27/01/2026,36,40708,42752,37761,4924,6606,0,22126,0,11,5453,1281,351,852,0,0,-417,-851,507,614,-165
27/01/2026,37,40458,42108,37583,4809,6606,0,22126,0,11,5417,1066,344,1016,0,0,-349,-466,386,714,-224
27/01/2026,38,40129,41564,37321,4693,6606,0,22126,0,11,5393,1037,350,1023,0,0,-347,-391,393,734,-86
27/01/2026,39,39574,40378,36879,4656,6606,0,22126,0,10,4951,985,582,787,0,0,-107,-47,878,1203,-40
27/01/2026,40,38223,38933,35673,4619,6606,0,22126,0,8,5008,978,603,776,0,0,-98,-4,907,1228,8
27/01/2026,41,37282,37939,34779,4527,6606,0,22126,0,8,5225,1050,793,365,0,0,-3,-5,861,943,-41
27/01/2026,42,36105,36796,33723,4435,6606,0,22126,0,8,5129,1060,793,347,0,0,0,-4,851,926,-79
27/01/2026,43,34519,35131,32290,4260,6606,0,22126,0,7,5030,700,336,245,0,0,75,-5,601,1045,5
27/01/2026,44,32706,33316,30607,4084,6606,0,22126,0,5,5050,652,300,241,0,0,77,-5,582,1054,68
27/01/2026,45,30795,31484,28945,3865,6606,0,22126,0,7,4987,537,121,240,0,0,-77,-5,446,1054,173
27/01/2026,46,29452,30143,27747,3645,6606,0,22126,0,4,4732,522,111,236,0,0,-82,-5,435,1059,200
27/01/2026,47,27786,29130,26116,3439,6606,0,22126,0,4,4319,788,202,-362,0,-52,-322,-4,365,1243,200
27/01/2026,48,26811,28157,25227,3233,6606,0,22126,0,7,4739,825,211,-393,0,-15,-331,23,358,1259,173
28/01/2026,1,27642,28564,25873,2957,6606,0,22126,0,4,4592,772,304,96,0,-82,-236,355,277,1315,35
28/01/2026,2,27920,28828,26099,2680,6606,0,22126,0,4,4761,765,316,105,0,-7,-232,426,279,1322,-65
28/01/2026,3,28050,28858,26125,2502,6606,0,22126,0,6,4488,1006,501,348,0,0,55,798,547,1415,-202
28/01/2026,4,27369,28216,25557,2323,6606,0,22126,0,8,4456,1039,522,360,0,0,66,833,572,1421,-239
28/01/2026,5,27173,28125,25323,2189,6606,0,22126,0,73,4071,1425,825,437,0,0,313,695,833,1421,-279
28/01/2026,6,26728,27604,24846,2055,6606,0,22126,0,70,3584,1477,849,439,0,0,322,682,854,1421,-206
28/01/2026,7,26504,27322,24643,1947,6606,0,22126,0,69,3500,1504,954,627,0,0,326,740,989,1421,-149
28/01/2026,8,25850,26732,24095,1839,6606,0,22126,0,213,3295,1507,957,634,0,0,324,743,998,1419,-69
28/01/2026,9,25370,26436,23660,1744,6606,0,22126,0,286,3219,1476,805,540,0,0,-102,693,999,1316,-78
28/01/2026,10,25766,26772,23912,1649,6606,0,22126,0,284,2875,1469,780,506,0,0,-120,657,980,1297,-2
28/01/2026,11,25938,27499,24009,1577,6606,0,22126,0,177,2939,780,243,-400,0,56,-384,285,350,913,68
28/01/2026,12,27440,29082,25307,1504,6606,0,22126,0,187,2590,682,183,-454,0,11,-401,209,296,884,177
28/01/2026,13,30045,33205,27633,1438,6606,0,22126,0,19,2772,-27,-641,-517,0,0,-978,-168,-210,801,195
28/01/2026,14,32559,35981,29904,1372,6606,0,22126,0,15,2629,-139,-699,-493,0,18,-1005,-230,-241,789,195
28/01/2026,15,36117,38773,33193,1244,6606,0,22126,0,8,2497,194,-748,-3,0,122,-693,-434,-170,568,195
28/01/2026,16,37373,39991,34230,1116,6606,0,22126,0,6,2378,263,-743,0,0,32,-681,-429,-159,549,195
28/01/2026,17,38777,40473,35433,1044,6606,112,22126,0,9,2175,288,-450,267,0,1,-585,-52,79,420,195
28/01/2026,18,38908,40514,35550,971,6606,979,22126,0,7,1997,291,-412,286,0,64,-582,-5,107,421,152
28/01/2026,19,38950,40402,35605,911,6606,2303,22126,0,10,1792,513,218,-97,0,5,-739,-6,528,819,23
28/01/2026,20,38063,39531,34693,851,6606,3513,22126,0,13,1714,544,273,-104,0,0,-745,-6,559,842,0
28/01/2026,21,37136,39100,33732,798,6606,4559,22126,0,13,1580,1000,710,-596,0,0,-749,-6,701,613,55
28/01/2026,22,36492,38551,33157,745,6606,5417,22126,0,12,1453,1062,737,-672,0,0,-749,-26,710,591,104
28/01/2026,23,35900,38532,32495,694,6606,5984,22126,0,9,1276,1260,668,-869,0,0,-877,-277,683,371,138
28/01/2026,24,35425,38128,31951,642,6606,6538,22126,0,9,1380,1287,667,-876,0,0,-882,-336,686,358,181
28/01/2026,25,35432,38608,31873,636,6606,6684,22126,0,9,1195,1361,823,-952,0,0,-923,-692,883,464,195
28/01/2026,26,35156,38367,31619,629,6606,6695,22126,0,9,1247,1372,824,-956,0,0,-925,-721,890,463,200
28/01/2026,27,35287,38188,31815,643,6606,5990,22126,0,9,1231,1230,481,-803,0,0,-954,-535,732,124,200
28/01/2026,28,35217,38071,31741,657,6606,5373,22126,0,9,1301,1211,460,-798,0,0,-956,-491,719,107,200
28/01/2026,29,35276,37705,31762,671,6606,4311,22126,0,9,1150,1260,556,-645,0,0,-949,-226,633,349,200
28/01/2026,30,35519,37926,32055,684,6606,3130,22126,0,9,1273,1266,573,-639,0,51,-948,-211,637,366,169
28/01/2026,31,36621,38825,33161,686,6606,2331,22126,0,9,1455,1303,966,-472,0,20,-692,-431,931,390,37
28/01/2026,32,38001,40203,34484,687,6606,1376,22126,0,5,1536,1308,986,-455,0,14,-682,-429,951,400,-31
28/01/2026,33,39364,40724,35736,752,6606,325,22126,0,5,1366,982,761,-107,0,112,-589,-51,996,717,-8
28/01/2026,34,40627,42018,36895,817,6606,6,22126,0,3,1628,936,728,-104,0,22,-584,21,978,745,-100
28/01/2026,35,41854,42758,37920,913,6606,0,22126,0,8,1402,531,91,555,0,0,-221,327,255,958,-75
28/01/2026,36,42173,43170,38269,1009,6606,0,22126,0,8,1508,476,42,654,0,0,-207,383,209,977,-182
28/01/2026,37,41957,42975,38195,1078,6606,0,22126,0,13,1573,271,-144,868,0,0,-39,609,200,1134,-222
28/01/2026,38,41586,42519,37917,1146,6606,0,22126,0,12,1759,243,-151,876,0,0,-32,637,199,1142,-138
28/01/2026,39,40979,41888,37414,1147,6606,0,22126,0,9,1692,687,45,1013,0,-53,376,639,203,1035,-247
28/01/2026,40,40460,41363,36942,1147,6606,0,22126,0,10,1709,748,58,1018,0,-10,393,644,204,1029,-283
28/01/2026,41,39131,39936,35703,1155,6606,0,22126,0,9,1630,938,54,1056,0,-32,138,711,197,1088,-164
28/01/2026,42,37394,38030,34063,1163,6606,0,22126,0,9,2064,964,55,1057,0,0,128,731,194,1095,-27
28/01/2026,43,35720,36334,32600,1158,6606,0,22126,0,9,2101,817,91,1058,0,0,168,882,120,1165,-5
28/01/2026,44,33880,34490,30872,1152,6606,0,22126,0,10,2064,797,93,1058,0,0,170,909,123,1167,67
28/01/2026,45,32223,32838,29502,1201,6606,0,22126,0,15,2032,733,84,935,0,0,271,1019,377,1031,56
28/01/2026,46,30218,30831,27658,1250,6606,0,22126,0,13,2298,724,94,930,0,0,274,1026,395,1018,62
28/01/2026,47,28681,29292,26203,1284,6606,0,22126,0,11,2184,955,476,871,0,17,82,942,455,958,139
28/01/2026,48,28145,28863,25695,1318,6606,0,22126,0,118,2326,986,505,868,0,0,75,937,457,955,200
29/01/2026,1,28173,28938,25804,1344,6606,0,22126,0,165,2484,986,615,653,0,0,124,1006,395,1054,200
29/01/2026,2,28754,29578,26433,1370,6606,0,22126,0,224,2665,986,619,645,0,62,126,1008,391,1067,200
29/01/2026,3,28482,29502,26238,1379,6606,0,22126,0,420,2764,625,496,716,0,5,118,915,395,1244,200
29/01/2026,4,27608,28907,25472,1387,6606,0,22126,0,699,2922,576,486,718,0,35,118,883,392,1257,194
29/01/2026,5,26744,28326,24709,1453,6606,0,22126,0,982,2939,526,447,758,0,0,56,623,256,1280,84
29/01/2026,6,26115,27693,24160,1518,6606,0,22126,0,978,2744,520,444,759,0,0,54,561,248,1278,79
29/01/2026,7,25942,27305,23980,1597,6606,0,22126,0,763,2867,553,457,572,0,0,71,188,300,1125,56
29/01/2026,8,25513,26988,23613,1676,6606,0,22126,0,875,2806,558,449,554,0,0,72,112,298,1110,67
29/01/2026,9,24975,26709,23101,1742,6606,0,22126,0,728,3156,338,116,111,0,0,-140,-266,111,980,145
29/01/2026,10,25083,26864,23111,1807,6606,0,22126,0,685,2897,309,91,104,0,47,-153,-343,97,954,173
29/01/2026,11,25183,27547,23158,1957,6606,0,22126,0,85,3124,35,1,-266,0,180,-680,-727,-6,330,200
29/01/2026,12,26403,28915,24274,2107,6606,0,22126,0,51,2908,-12,-26,-287,0,203,-704,-805,-27,282,200
29/01/2026,13,28947,33725,26672,2186,6606,0,22126,0,99,3283,-1156,-807,215,0,203,-439,-1195,-482,64,200
29/01/2026,14,31282,36294,28836,2264,6606,0,22126,0,22,3284,-1330,-858,203,0,203,-429,-1258,-515,32,200
29/01/2026,15,34331,39536,31615,2228,6606,0,22126,0,13,3563,-921,-766,765,0,202,-262,-1429,-644,-570,200
29/01/2026,16,35994,40821,33172,2191,6606,0,22126,0,10,3916,-510,-746,793,0,202,-266,-1451,-635,-609,200
29/01/2026,17,37387,41632,34404,2192,6606,39,22126,0,10,3704,-371,-280,600,0,203,-934,-1452,-68,-530,200
29/01/2026,18,37498,41781,34528,2193,6606,275,22126,0,10,3734,-458,-242,557,0,140,-970,-1452,-32,-519,200
29/01/2026,19,38081,41999,35128,2244,6606,558,22126,0,3,3737,-52,-20,-473,0,30,-1020,-1452,-6,-292,200
29/01/2026,20,37826,41739,34807,2295,6606,876,22126,0,6,3660,2,-5,-546,0,145,-1022,-1452,-3,-279,200
29/01/2026,21,37892,42152,34853,2323,6606,1237,22126,0,3,3385,2,-5,-814,0,203,-1022,-1453,-4,-359,191
29/01/2026,22,37540,41819,34486,2350,6606,1564,22126,0,5,3308,2,-5,-824,0,200,-1022,-1453,-4,-366,190
29/01/2026,23,37374,41826,34423,2448,6606,1783,22126,0,5,3208,2,-5,-923,0,194,-1022,-1453,-4,-440,190
29/01/2026,24,37342,41797,34444,2546,6606,1763,22126,0,10,3430,2,15,-926,0,194,-1022,-1453,13,-444,190
29/01/2026,25,37895,42273,35037,2573,6606,2159,22126,0,10,3438,383,706,-882,0,193,-1022,-1453,566,-411,190
29/01/2026,26,37618,41993,34787,2599,6606,2214,22126,0,10,3506,437,748,-880,0,194,-1022,-1453,604,-410,190
29/01/2026,27,37607,42263,34709,2594,6606,1716,22126,0,6,3528,627,559,-1068,12,193,-1022,-1453,685,-507,190
29/01/2026,28,37495,42156,34497,2589,6606,1375,22126,0,5,3454,652,552,-1075,150,193,-1022,-1453,689,-506,190
29/01/2026,29,37712,42096,34699,2653,6606,1024,22126,0,11,3635,627,760,-1076,201,194,-1022,-1453,630,-222,190
29/01/2026,30,37798,42161,34884,2717,6606,676,22126,0,14,3642,624,775,-1070,197,129,-1022,-1453,625,-204,190
29/01/2026,31,37853,41445,34935,2745,6606,425,22126,0,15,3507,956,805,-322,131,55,-922,-1453,592,-271,190
29/01/2026,32,38703,42278,35787,2773,6606,171,22126,0,16,3853,1001,802,-254,58,16,-919,-1453,577,-270,190
29/01/2026,33,39305,42638,36362,2791,6606,22,22126,0,16,4192,829,635,-303,1,114,-872,-1453,128,-83,190
29/01/2026,34,40927,44203,37820,2809,6606,0,22126,0,14,4252,804,611,-305,71,23,-870,-1439,106,-48,147
29/01/2026,35,42129,45349,38816,2891,6606,0,22126,0,14,4444,270,149,-320,49,0,-1017,-1269,346,752,19
29/01/2026,36,42235,45431,38888,2973,6606,0,22126,0,14,4431,197,115,-321,19,0,-1022,-1217,353,812,-22
29/01/2026,37,42090,45281,38761,3011,6606,0,22126,0,14,4623,23,26,-521,0,-54,-1022,-824,81,1006,-156
29/01/2026,38,41543,44756,38308,3048,6606,0,22126,0,14,4738,2,20,-529,0,-10,-1021,-755,62,1009,-284
29/01/2026,39,40828,43304,37697,3105,6606,0,22126,0,14,4769,2,12,-303,0,0,-765,-491,14,595,-303
29/01/2026,40,39383,41665,36373,3162,6606,0,22126,0,10,4972,4,28,-293,0,0,-754,-428,21,565,-197
29/01/2026,41,38773,40050,35892,3167,6606,0,22126,0,6,4941,850,616,-106,-15,0,-415,-51,345,571,-84
