SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,SOURCE_FILE,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,SCOTTISH_TRANSFER,TIMESTAMP,YEAR,MONTH,DAY,HOUR,MINUTE,DAY_OF_WEEK,DAY_NAME,IS_WEEKEND,GRID_STRESS_SCORE,RENEWABLE_RATIO,DAY_OF_YEAR,HOUR_SIN,HOUR_COS,MONTH_SIN,MONTH_COS,ND_LAG_1,ND_LAG_48,ND_LAG_336,ND_ROLLING_6H,ND_ROLLING_24H,ND_ROLLING_7D,IS_PEAK_DEMAND,TOTAL_RENEWABLE_GENERATION,TOTAL_RENEWABLE_CAPACITY,RENEWABLE_UTILIZATION,TOTAL_INTERCONNECTOR_FLOW,ABS_INTERCONNECTOR_FLOW,INTERCONNECTOR_DEPENDENCY,STORAGE_RATIO,SCOTLAND_TRANSFER_RATIO,IS_PEAK_PRICING_PERIOD,IS_OFF_PEAK,CARBON_INTENSITY_SCORE,DEMAND_PRESSURE,PEAK_LOAD_INDICATOR,GRID_STATE,PEAK_RISK,CARBON_INTENSITY,NATIONAL_PRICE,MARKET_VOLATILITY_INDEX,TIME_OF_USE_SIGNAL,MARKET_CONGESTION_INDEX,CARBON_PRICE_SIGNAL,PRICE_CATEGORY
2026-04-26,16,19754,21453,17783,652,6606,2856,22126,0,233,1002,992,1002,-452,0,997,demanddata_2026.csv,1397.0,996.0,1425.0,-514.0,691.0,2026-04-26 07:30:00,2026,4,26,7,30,6,Sunday,1,0.5262798558061568,0.1220895834058399,116,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,19927.0,22085.0,20439.0,19793.916666666668,20298.64583333333,22950.761904761905,0,3508,28732,0.1220895834058399,6845.0,8777.0,0.4442925841559099,0.0,0.0349784864591242,0,0,0.6003517670110539,0.1501555344335954,1,MODERATE,0.6683958990643097,0.6003517670110539,83.17,0.0031023313799193,1.08,1.1112525734099037,1.1337431658194492,Moderate
2026-04-26,17,19886,21368,17781,613,6606,4089,22126,0,16,1002,992,1003,-452,0,997,demanddata_2026.csv,1397.0,996.0,1425.0,-514.0,339.0,2026-04-26 08:00:00,2026,4,26,8,0,6,Sunday,1,0.4798308641805691,0.1636445898444297,116,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,19754.0,22105.0,20343.0,19700.83333333333,20252.416666666668,22949.401785714286,0,4702,28732,0.1636445898444297,6846.0,8778.0,0.4413938753959873,0.0,0.0170463116608839,0,0,0.5710118387584859,0.1530069990495118,1,MODERATE,0.6358816049263984,0.5710118387584859,78.15,0.0941476661498322,1.08,1.111268826525084,1.1271274803469742,Moderate
2026-04-26,18,19475,20957,17284,573,6606,5359,22126,0,16,1002,992,1003,-452,0,997,demanddata_2026.csv,1397.0,996.0,1425.0,-514.0,-60.0,2026-04-26 08:30:00,2026,4,26,8,30,6,Sunday,1,0.4868054164292417,0.2064525110500122,116,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,19886.0,21423.0,19636.0,19577.33333333333,20211.83333333333,22948.92261904762,0,5932,28732,0.2064525110500122,6846.0,8778.0,0.4507085643869378,0.0,-0.0030807147258163,0,0,0.536716274292237,0.1441285751317722,1,MODERATE,0.6407637915004691,0.536716274292237,72.98,0.0961584487708529,1.08,1.111268826525084,1.119394378014325,Low
2026-04-26,19,19247,20729,16955,550,6606,6924,22126,0,16,1002,992,1003,-452,0,1015,demanddata_2026.csv,1397.0,996.0,1425.0,-514.0,-253.0,2026-04-26 09:00:00,2026,4,26,9,0,6,Sunday,1,0.4606478793309502,0.2601190269028643,116,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,19475.0,20187.0,19005.0,19496.666666666668,20192.25,22949.64285714286,0,7474,28732,0.2601190269028643,6864.0,8796.0,0.4569825436408977,0.0,-0.0131442227763923,0,0,0.4949535877827204,0.1392033180679167,1,MODERATE,0.6224535155316652,0.4949535877827204,78.58,0.4075049797559699,1.08,1.1115613825983313,1.1099775588573677,Moderate
2026-04-26,20,18496,19978,16103,526,6606,8529,22126,0,17,1002,992,1002,-451,0,1016,demanddata_2026.csv,1397.0,997.0,1425.0,-514.0,-363.0,2026-04-26 09:30:00,2026,4,26,9,30,6,Sunday,1,0.4370537587807787,0.3151428670866251,116,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,19247.0,19276.0,18600.0,19359.83333333333,20176.0,22949.33333333333,0,9055,28732,0.3151428670866251,6866.0,8796.0,0.4755365734984051,0.0,-0.0196248040222738,0,0,0.4442325724742049,0.1229802125637259,1,MODERATE,0.6059376311465451,0.4442325724742049,77.92,0.1736484566323141,1.08,1.1115938888286925,1.0985407795565745,Moderate
2026-04-26,21,17828,19387,15326,511,6606,10008,22126,0,94,1002,992,1004,-451,0,1016,demanddata_2026.csv,1397.0,997.0,1425.0,-514.0,-545.0,2026-04-26 10:00:00,2026,4,26,10,0,6,Sunday,1,0.2330355071258132,0.3660947342776598,116,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,18496.0,18279.0,17323.0,19196.08333333333,20166.604166666668,22950.83630952381,0,10519,28732,0.3660947342776598,6868.0,8798.0,0.4934657019462673,0.0,-0.0305681754445005,0,0,0.3941998126342364,0.1085500734468158,0,LOW,0.1631248549880692,0.3941998126342364,61.8,0.0683948980961381,0.95,1.111626395059053,1.0872591908774287,Very Low
2026-04-26,22,17092,19034,14507,495,6606,11211,22126,0,477,1002,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,996.0,1425.0,-514.0,-1163.0,2026-04-26 10:30:00,2026,4,26,10,30,6,Sunday,1,0.1825331797000544,0.4074061184004455,116,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,17828.0,17139.0,17433.0,18999.25,20165.625,22949.821428571428,0,11706,28732,0.4074061184004455,6866.0,8796.0,0.5145966184988007,0.0,-0.068039548353127,0,0,0.3472657435524345,0.0926509980126155,0,LOW,0.127773225790038,0.3472657435524345,59.27,0.0186398954343122,0.95,1.1115938888286925,1.0766763075003556,Very Low
2026-04-26,23,16614,19121,14065,498,6606,12142,22126,0,1042,1002,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,997.0,1425.0,-514.0,-1019.0,2026-04-26 11:00:00,2026,4,26,11,0,6,Sunday,1,0.2013949226417012,0.4399122959663105,116,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,17092.0,16335.0,17851.0,18782.5,20171.4375,22946.13988095238,0,12640,28732,0.4399122959663105,6867.0,8797.0,0.5294613301233825,0.0,-0.0613301233824857,0,0,0.3098538243022029,0.0823252397822518,0,LOW,0.1409764458491908,0.3098538243022029,58.48,0.0289260455798583,0.95,1.1116101419438726,1.0682405169097804,Very Low
2026-04-26,24,16390,19068,13880,500,6606,12638,22126,0,1213,1002,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,997.0,1409.0,-514.0,-1250.0,2026-04-26 11:30:00,2026,4,26,11,30,6,Sunday,1,0.1593161059048364,0.4572442835763756,116,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,16614.0,15805.0,17163.0,18576.166666666668,20183.625,22943.839285714286,0,13138,28732,0.4572442835763756,6851.0,8781.0,0.5357208224025379,0.0,-0.0762613629430785,0,0,0.2895790508625774,0.0774863907370604,0,LOW,0.1115212741333855,0.2895790508625774,58.81,0.0779212062679218,0.95,1.111350092100986,1.0636688791420392,Very Low
2026-04-26,25,16435,18982,13962,501,6606,12910,22126,0,1083,1002,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,997.0,795.0,-513.0,-1149.0,2026-04-26 12:00:00,2026,4,26,12,0,6,Sunday,1,0.1750728664556969,0.4667455538927366,116,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,16390.0,15385.0,18103.0,18369.83333333333,20205.5,22938.875,0,13411,28732,0.4667455538927366,6238.0,8166.0,0.4968362131905573,0.0,-0.0699075200778778,0,0,0.2748228921329272,0.0784584809470318,0,LOW,0.1225510065189878,0.2748228921329272,61.66,0.0767012773460001,0.95,1.1013869324953949,1.060341600898653,Very Low
2026-04-26,26,16173,18620,13682,501,6606,13049,22126,0,982,1002,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,996.0,754.0,-514.0,-1024.0,2026-04-26 12:30:00,2026,4,26,12,30,6,Sunday,1,0.1622001965610655,0.4715831970208471,116,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,16435.0,14903.0,18462.0,18109.75,20231.95833333333,22932.0625,0,13550,28732,0.4715831970208471,6195.0,8125.0,0.5023494497341412,0.0,-0.0633114875726474,0,0,0.2636897369189795,0.0727987557245312,0,LOW,0.1135401375927458,0.2636897369189795,55.31,0.0999102690089835,0.95,1.1006880485426374,1.057831252114645,Very Low
2026-04-26,27,16306,18578,13876,496,6606,12912,22126,0,808,1003,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,997.0,836.0,-513.0,-591.0,2026-04-26 13:00:00,2026,4,26,13,0,6,Sunday,1,0.1463648980909121,0.4666411443288205,116,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,16173.0,14474.0,18559.0,17808.0,20270.125,22925.35714285714,0,13408,28732,0.4666411443288205,6280.0,8208.0,0.5033421230146563,0.0,-0.0362421046176488,0,0,0.2723338082413862,0.0756718223451136,0,LOW,0.1024554286636384,0.2723338082413862,60.98,0.2744055879542817,0.95,1.1020695633329722,1.05978035221395,Very Low
2026-04-26,28,16243,18862,13836,490,6606,12083,22126,0,1154,1003,992,1003,-451,0,1016,demanddata_2026.csv,1397.0,997.0,847.0,-514.0,-607.0,2026-04-26 13:30:00,2026,4,26,13,30,6,Sunday,1,0.1903378870170855,0.4375804823721853,116,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,16306.0,14240.0,18400.0,17515.416666666668,20311.854166666668,22918.9375,0,12573,28732,0.4375804823721853,6290.0,8220.0,0.5060329967988181,0.0,-0.0373676434375769,0,0,0.2966595244739197,0.0743108960511535,0,LOW,0.1332365209119598,0.2966595244739197,61.57,0.5016386665245235,0.95,1.1022320944847763,1.065265412916954,Very Low
2026-04-26,29,16857,19037,14488,479,6606,11273,22126,0,715,1002,992,1002,-451,0,997,demanddata_2026.csv,1397.0,997.0,1025.0,-514.0,-14.0,2026-04-26 14:00:00,2026,4,26,14,0,6,Sunday,1,0.2056892081415417,0.4090070650471583,116,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,16243.0,13917.0,18779.0,17263.0,20373.104166666668,22913.217261904763,0,11752,28732,0.4090070650471583,6447.0,8377.0,0.4969154110807925,0.0,-0.0008304662474789,0,0,0.336398854096625,0.0875745269160978,0,LOW,0.1439824456990792,0.336398854096625,60.01,0.2271492072204945,0.95,1.1047838335681006,1.0742259973944508,Very Low
2026-04-26,30,17164,19414,14797,467,6606,10572,22126,0,785,1002,992,1003,-451,0,996,demanddata_2026.csv,1397.0,997.0,1023.0,-514.0,42.0,2026-04-26 14:30:00,2026,4,26,14,30,6,Sunday,1,0.1913607502997071,0.3841923920231093,116,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,16857.0,14262.0,19065.0,17070.416666666668,20433.5625,22907.559523809523,0,11039,28732,0.3841923920231093,6445.0,8375.0,0.4879114477133702,0.0,0.0024468394989804,0,0,0.3631595995847091,0.0942063423485699,0,LOW,0.133952525209795,0.3631595995847091,62.7,0.0988919516605552,0.95,1.1047513273377398,1.0802601183246077,Very Low
2026-04-26,31,17766,19656,15452,469,6606,9371,22126,0,425,1002,992,1002,-451,0,996,demanddata_2026.csv,1397.0,997.0,495.0,-514.0,397.0,2026-04-26 15:00:00,2026,4,26,15,0,6,Sunday,1,0.2270033597750358,0.3424633696446594,116,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,17164.0,14246.0,19645.0,16947.0,20506.89583333333,22901.967261904763,0,9840,28732,0.3424633696446594,5916.0,7846.0,0.4416052231665447,0.0,0.022344796532898,0,0,0.4015920084363856,0.1072107491575218,0,LOW,0.1589023518425251,0.4015920084363856,60.79,0.4478489711724691,0.95,1.096153429407303,1.0889260130304,Very Low
2026-04-26,32,19046,20645,16722,471,6606,8216,22126,0,134,1002,992,1003,-451,0,996,demanddata_2026.csv,1397.0,997.0,454.0,-514.0,434.0,2026-04-26 15:30:00,2026,4,26,15,30,6,Sunday,1,0.2495536093013702,0.3023352939129224,116,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,17766.0,15333.0,20853.0,16992.833333333332,20584.25,22896.589285714286,0,8687,28732,0.3023352939129224,5876.0,7806.0,0.4098283194203811,0.0,0.0227857405365674,0,0,0.4506112495342846,0.134861315130044,0,LOW,0.1746875265109591,0.4506112495342846,63.87,0.1811500179125545,0.95,1.0955033048000866,1.099979069411843,Low
2026-04-26,33,20441,22064,18052,466,6606,7199,22126,0,158,1002,992,1002,-451,0,972,demanddata_2026.csv,1397.0,996.0,298.0,-514.0,657.0,2026-04-26 16:00:00,2026,4,26,16,0,6,Sunday,1,0.3081992203363585,0.2667664358055198,116,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,19046.0,16519.0,22457.0,17210.583333333332,20665.95833333333,22890.589285714286,0,7665,28732,0.2667664358055198,5694.0,7624.0,0.3729576362391155,0.0,0.0321397123569122,1,0,0.4908783163972777,0.1649961116391601,0,MODERATE,0.2157394542354509,0.4908783163972777,92.18,0.3451110018358699,1.3,1.0925452378372522,1.1090586502128412,High
2026-04-26,34,22756,24289,20289,461,6606,5866,22126,0,68,1002,992,1003,-451,0,971,demanddata_2026.csv,1397.0,997.0,322.0,-514.0,918.0,2026-04-26 16:30:00,2026,4,26,16,30,6,Sunday,1,0.2801119626842377,0.2201997702989593,116,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,20441.0,18237.0,23908.0,17682.583333333332,20760.104166666668,22887.16071428572,0,6327,28732,0.2201997702989593,5719.0,7649.0,0.3361163598013797,0.0,0.0403392362789471,1,0,0.5437316088836565,0.2150047524410265,0,LOW,0.1960783738789664,0.5437316088836565,91.05,0.4033869127877524,1.3,1.0929515657167623,1.1209762239800507,High
2026-04-26,35,25095,26578,22402,460,6606,4478,22126,0,18,1002,992,1003,-451,0,995,demanddata_2026.csv,1397.0,997.0,1269.0,-514.0,623.0,2026-04-26 17:00:00,2026,4,26,17,0,6,Sunday,1,0.5365552965493073,0.171858142205826,116,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,22756.0,20462.0,25744.0,18389.33333333333,20856.625,22885.229166666668,0,4938,28732,0.171858142205826,6690.0,8620.0,0.3434810328339177,0.0,0.0248246732547019,1,0,0.5977084033590963,0.2655318413548777,1,MODERATE,0.6755887075845151,0.5977084033590963,99.66,0.2280686161130728,1.3,1.1087333405569402,1.1331471295115148,High
2026-04-26,36,26779,28262,24004,459,6606,3325,22126,0,17,1002,992,998,-452,0,994,demanddata_2026.csv,1397.0,997.0,1326.0,-514.0,562.0,2026-04-26 17:30:00,2026,4,26,17,30,6,Sunday,1,0.5586973838538856,0.131695263286117,116,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,25095.0,22128.0,27240.0,19255.08333333333,20953.52083333333,22883.85714285714,0,3784,28732,0.131695263286117,6740.0,8672.0,0.3238237490664675,0.0,0.0209858103061986,1,0,0.6300582222488227,0.3019096172124773,1,MODERATE,0.6910881686977199,0.6300582222488227,102.75,0.1119328668797382,1.3,1.1095459963159606,1.1404414972762766,High
2026-04-26,37,27393,28945,24614,462,6606,2311,22126,0,86,1003,992,469,-452,0,606,demanddata_2026.csv,1397.0,997.0,598.0,-514.0,873.0,2026-04-26 18:00:00,2026,4,26,18,0,6,Sunday,1,0.5727408753490443,0.0965092402464065,116,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998,26779.0,24070.0,27974.0,20168.25,21022.75,22882.12797619048,0,2773,28732,0.0965092402464065,5096.0,7028.0,0.2565525297510403,0.0,0.0318682923267868,1,0,0.6397574062481027,0.3151732480774216,1,MODERATE,0.700918612744331,0.6397574062481027,94.3,0.0691852118488434,1.3,1.082825874959367,1.1426285084416254,High
2026-04-26,38,27897,29525,25141,464,6606,1551,22126,0,162,1003,992,433,-452,0,590,demanddata_2026.csv,1397.0,997.0,537.0,-514.0,1035.0,2026-04-26 18:30:00,2026,4,26,18,30,6,Sunday,1,0.6134284005258102,0.0701284237636167,116,-1.0,-1.8369701987210287e-16,0.8660254037844387,-0.4999999999999998,27393.0,25181.0,28202.0,21145.25,21079.33333333333,22881.22023809524,0,2015,28732,0.0701284237636167,4983.0,6915.0,0.2478672306258513,0.0,0.0370994336511577,1,0,0.6550784682976954,0.3260606584291022,1,HIGH,0.729399880368067,0.6550784682976954,102.82,0.2270308569402128,1.3,1.080989272943981,1.1460831633661994,High
2026-04-26,39,28312,29939,25680,469,6606,813,22126,0,162,1004,992,105,-451,0,495,demanddata_2026.csv,1397.0,996.0,179.0,-514.0,1451.0,2026-04-26 19:00:00,2026,4,26,19,0,6,Sunday,1,0.6412026630770905,0.0446176869801273,116,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,27897.0,26365.0,28940.0,22145.75,21119.89583333333,22879.35119047619,0,1282,28732,0.0446176869801273,4203.0,6133.0,0.2166142761275739,0.0,0.051248543072087,1,0,0.664408542096893,0.3350254903655059,1,HIGH,0.7488418641539634,0.664408542096893,103.22,0.1842731069056001,1.3,1.0683118431032614,1.1481869460734755,High
2026-04-26,40,28307,29935,25705,474,6606,236,22126,0,163,1003,992,102,-451,0,492,demanddata_2026.csv,1397.0,997.0,172.0,-514.0,1419.0,2026-04-26 19:30:00,2026,4,26,19,30,6,Sunday,1,0.6483937367231805,0.0247102634601329,116,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,28312.0,26592.0,29513.0,23151.08333333333,21155.625,22875.761904761905,0,710,28732,0.0247102634601329,4190.0,6120.0,0.2161933022467147,0.0,0.0501271725307333,1,0,0.6743981171146858,0.3349174803421758,1,HIGH,0.7538756157062263,0.6743981171146858,97.55,0.3076115615255797,1.3,1.0681005526059162,1.1504394357780343,High
2026-04-26,41,29032,30657,26434,500,6606,15,22126,0,159,1003,992,229,-452,0,747,demanddata_2026.csv,1397.0,997.0,814.0,-514.0,1472.0,2026-04-26 20:00:00,2026,4,26,20,0,6,Sunday,1,0.4498963381810814,0.0179236418055893,116,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,28307.0,26934.0,29260.0,24165.666666666668,21199.33333333333,22875.08333333333,0,515,28732,0.0179236418055893,5213.0,7145.0,0.2460992663520821,0.0,0.0507009265318775,1,0,0.6877311688531926,0.3505789337250496,0,MODERATE,0.3149274367267569,0.6877311688531926,94.97,0.1008853289799056,1.3,1.084727489435475,1.1534458261117422,High
2026-04-26,42,28752,30379,26151,526,6606,0,22126,0,162,1003,992,239,-451,0,757,demanddata_2026.csv,1397.0,996.0,863.0,-514.0,1375.0,2026-04-26 20:30:00,2026,4,26,20,30,6,Sunday,1,0.4461032680897611,0.0183064768732815,116,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,29032.0,27231.0,29281.0,25131.33333333333,21231.02083333333,22873.508928571428,0,526,28732,0.0183064768732815,5282.0,7212.0,0.2508260007651375,0.0,0.0478210969290161,1,0,0.686977445890591,0.3445303724185604,0,MODERATE,0.3122722876628327,0.686977445890591,104.71,0.0629836477890331,1.3,1.0858489543829233,1.153275873615232,High
2026-04-26,43,28455,30085,25794,542,6606,0,22126,0,165,1003,992,611,-451,0,919,demanddata_2026.csv,1397.0,997.0,1049.0,-514.0,890.0,2026-04-26 21:00:00,2026,4,26,21,0,6,Sunday,1,0.4445797349430468,0.0188633278808338,116,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,28752.0,27050.0,28792.0,26022.08333333333,21260.291666666668,22872.50595238096,0,542,28732,0.0188633278808338,6003.0,7933.0,0.2787812763564802,0.0,0.0312763564801799,0,0,0.6906841815430073,0.3381145770327486,0,MODERATE,0.3112058144601328,0.6906841815430073,80.05,0.0194439989721646,1.0,1.0975674504279986,1.1541116833348366,Moderate
2026-04-26,44,27471,28999,24890,558,6606,0,22126,0,63,1003,992,626,-451,0,925,demanddata_2026.csv,1397.0,997.0,1045.0,-514.0,889.0,2026-04-26 21:30:00,2026,4,26,21,30,6,Sunday,1,0.4313012215541605,0.0194201788883861,116,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,28455.0,26574.0,27716.0,26724.166666666668,21278.979166666668,22871.776785714286,0,558,28732,0.0194201788883861,6020.0,7950.0,0.2893855562026791,0.0,0.0323602213162492,0,0,0.6871774554126672,0.3168582044413721,0,MODERATE,0.3019108550879124,0.6871774554126672,78.04,0.0700214417035979,1.0,1.0978437533860657,1.1533209725697409,Moderate
2026-04-26,45,25866,27344,23429,538,6606,0,22126,0,13,1003,992,314,-451,0,800,demanddata_2026.csv,1397.0,997.0,423.0,-514.0,921.0,2026-04-26 22:00:00,2026,4,26,22,0,6,Sunday,1,0.395270018826477,0.0187241151289458,116,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,27471.0,25263.0,26273.0,27176.25,21291.541666666668,22870.56547619048,0,538,28732,0.0187241151289458,4961.0,6891.0,0.2664012061700236,0.0,0.0356052112730506,0,0,0.6741892702959301,0.2821869869523892,0,MODERATE,0.2766890131785339,0.6741892702959301,78.81,0.0189609647717746,1.0,1.080631704410012,1.1503923441541928,Moderate
2026-04-26,46,24674,26152,22369,517,6606,0,22126,0,13,1003,992,295,-451,0,794,demanddata_2026.csv,1397.0,997.0,362.0,-514.0,792.0,2026-04-26 22:30:00,2026,4,26,22,30,6,Sunday,1,0.3867184543755046,0.0179932481815334,116,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,25866.0,24262.0,25035.0,27336.08333333333,21300.125,22869.49107142857,0,517,28732,0.0179932481815334,4875.0,6805.0,0.2757852077001013,0.0,0.0320972644376899,0,0,0.6699380596735496,0.2564373973904778,0,MODERATE,0.2707029180628532,0.6699380596735496,82.06,0.2229880018597479,1.0,1.0792339365044967,1.1494337640202263,Moderate
2026-04-26,47,23295,25262,21166,547,6606,0,22126,0,9,1004,992,-224,-436,0,500,demanddata_2026.csv,1397.0,998.0,-284.0,-514.0,1005.0,2026-04-26 23:00:00,2026,4,26,23,0,6,Sunday,1,0.3480929192831656,0.0190373438206939,116,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,24674.0,23521.0,23676.0,27186.08333333333,21295.416666666668,22868.35714285714,0,547,28732,0.0190373438206939,3433.0,6349.0,0.2725360576923077,0.0,0.0431404532967032,0,0,0.6610237334307596,0.2266482329560183,0,MODERATE,0.2436650434982159,0.6610237334307596,81.41,0.2945818454568316,1.0,1.055796944414346,1.14742372575041,Moderate
2026-04-26,48,22024,23986,19995,576,6606,0,22126,0,6,1004,992,-244,-371,0,488,demanddata_2026.csv,1393.0,997.0,-327.0,-514.0,649.0,2026-04-26 23:30:00,2026,4,26,23,30,6,Sunday,1,0.3515681101618544,0.0200466362718825,116,-0.2588190451025215,0.965925826289068,0.8660254037844387,-0.4999999999999998,23295.0,22725.0,22950.0,26789.83333333333,21280.8125,22865.60119047619,0,576,28732,0.0200466362718825,3418.0,6330.0,0.2874006810442678,0.0,0.029466515323496,0,0,0.6562086077222203,0.1991920850254903,0,MODERATE,0.246097677113298,0.6562086077222203,74.29,0.3387464361529441,1.0,1.05555314768664,1.1463379917661989,Moderate
2026-04-27,1,22066,23987,20030,580,6606,0,22126,0,6,1004,992,-236,-371,0,412,demanddata_2026.csv,1345.0,997.0,-294.0,-514.0,490.0,2026-04-27 00:00:00,2026,4,27,0,0,0,Monday,0,0.3492574916200328,0.0201858490237705,117,0.0,1.0,0.8660254037844387,-0.4999999999999998,22024.0,22016.0,22966.0,26345.916666666668,21281.854166666668,22862.92261904762,0,580,28732,0.0201858490237705,3335.0,6165.0,0.2793764444645851,0.0,0.022205102641954,0,1,0.654751227308536,0.2000993692214637,0,MODERATE,0.2444802441340229,0.654751227308536,64.06,0.0121418632145028,0.82,1.054204139126666,1.1460093757468384,Low
2026-04-27,2,21840,23732,19832,583,6606,0,22126,0,7,1004,992,-235,-346,0,409,demanddata_2026.csv,1343.0,997.0,-290.0,-514.0,354.0,2026-04-27 00:30:00,2026,4,27,0,30,0,Monday,0,0.3651825791218701,0.0202902585876866,117,0.0,1.0,0.8660254037844387,-0.4999999999999998,22066.0,21648.0,22786.0,25841.166666666668,21285.854166666668,22860.10714285714,0,583,28732,0.0202902585876866,3360.0,6130.0,0.2806648047250584,0.0,0.0162080490820017,0,1,0.6536569505339942,0.1952173161669403,0,MODERATE,0.255627805385309,0.6536569505339942,68.98,0.2963897604573908,0.82,1.0546104670061762,1.1457626338019409,Low
2026-04-27,3,22198,23922,20052,551,6606,0,22126,0,6,1004,992,-152,-342,0,283,demanddata_2026.csv,1391.0,997.0,-210.0,-514.0,780.0,2026-04-27 01:00:00,2026,4,27,1,0,0,Monday,0,0.3377967699726671,0.019176556572582,117,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,21840.0,21427.0,22543.0,25331.666666666668,21301.916666666668,22859.08035714286,0,551,28732,0.019176556572582,3449.0,5885.0,0.2651020316230461,0.0,0.0351367178701743,0,1,0.6532977673561385,0.2029508338373801,0,MODERATE,0.236457738980867,0.6532977673561385,64.82,0.2511328597693651,0.82,1.0560569942572329,1.1456816437289166,Low
2026-04-27,4,22247,23966,20193,519,6606,0,22126,0,6,1004,992,-149,-341,0,279,demanddata_2026.csv,1397.0,997.0,-209.0,-514.0,1011.0,2026-04-27 01:30:00,2026,4,27,1,30,0,Monday,0,0.3478291409374051,0.0180628545574774,117,0.2588190451025207,0.9659258262890684,0.8660254037844387,-0.4999999999999998,22198.0,21294.0,22762.0,24826.666666666668,21321.77083333333,22857.54761904762,0,519,28732,0.0180628545574774,3456.0,5882.0,0.2643833153541891,0.0,0.0454422869471413,0,1,0.6541492710475613,0.2040093320660157,0,MODERATE,0.2434803986561835,0.6541492710475613,62.98,0.2984171740732028,0.82,1.0561707660634956,1.145873644218918,Low
2026-04-27,5,22040,23961,20058,504,6606,0,22126,0,7,1004,992,-179,-341,0,591,demanddata_2026.csv,1397.0,997.0,-380.0,-514.0,1201.0,2026-04-27 02:00:00,2026,4,27,2,0,0,Monday,0,0.3648234331431471,0.0175408067378971,117,0.4999999999999999,0.8660254037844387,0.8660254037844387,-0.4999999999999998,22247.0,21003.0,22682.0,24244.0,21343.375,22855.636904761905,0,504,28732,0.0175408067378971,3567.0,6395.0,0.2901411006760129,0.0,0.0544893607368086,0,1,0.6584807273069565,0.1995377171001469,0,MODERATE,0.2553764032002029,0.6584807273069565,64.0,0.0372148846040199,0.82,1.057974861848521,1.1468503184630834,Low
